orderid,orderdate,region,salesperson,category,product,units,unitprice,revenue,customertype,month,revenue_category
ORD08955,2024-09-30,South,Sneha,Grocery,Sugar,39,1603.05,62518.95,Wholesale,9,High Revenue
ORD08956,2024-01-25,East,Arjun,Electronics,Monitor,18,380.11,6841.98,Retail,1,Low Revenue
ORD08957,2025-04-28,South,Arjun,Furniture,Cabinet,20,902.89,18057.8,Retail,4,Low Revenue
ORD08958,2024-03-26,East,Divya,Furniture,Desk,44,217.87,9586.28,Retail,3,Low Revenue
ORD08959,2025-11-18,West,Priya,Clothing,Jacket,40,1721.11,68844.4,Wholesale,11,High Revenue
ORD08960,2025-01-03,West,Divya,Clothing,Shirt,5,356.76,1783.8,Wholesale,1,Low Revenue
ORD08961,2025-04-13,East,Rahul,Grocery,Sugar,16,1077.75,17244.0,Retail,4,Low Revenue
ORD08962,2024-03-06,South,Amit,Furniture,Desk,16,360.24,5763.84,Retail,3,Low Revenue
ORD08963,2024-01-05,South,Amit,Electronics,Phone,50,581.61,29080.5,Retail,1,Low Revenue
ORD08964,2025-02-16,North,Meena,Furniture,Table,35,515.99,18059.65,Wholesale,2,Low Revenue
ORD08965,2024-05-14,East,Arjun,Grocery,Oil,44,1619.47,71256.68,Wholesale,5,High Revenue
ORD08966,2024-05-17,North,Karthik,Grocery,Sugar,35,1719.29,60175.15,Retail,5,High Revenue
ORD08967,2024-06-10,South,Priya,Clothing,Shirt,29,1685.96,48892.84,Retail,6,Medium Revenue
ORD08968,2024-10-30,North,Sneha,Furniture,Cabinet,20,1986.36,39727.2,Retail,10,Medium Revenue
ORD08969,2025-04-25,West,Meena,Electronics,Tablet,20,173.99,3479.8,Retail,4,Low Revenue
ORD08970,2024-02-07,South,Karthik,Clothing,Jeans,10,422.86,4228.6,Wholesale,2,Low Revenue
ORD08971,2024-06-19,South,Divya,Grocery,Sugar,9,1760.57,15845.13,Wholesale,6,Low Revenue
ORD08972,2025-03-25,South,Priya,Furniture,Chair,39,788.61,30755.79,Wholesale,3,Medium Revenue
ORD08973,2025-04-13,South,Amit,Clothing,Jeans,32,1748.42,55949.44,Retail,4,High Revenue
ORD08974,2024-09-02,North,Meena,Clothing,Jeans,24,466.44,11194.56,Wholesale,9,Low Revenue
ORD08975,2025-02-14,South,Priya,Electronics,Phone,40,322.72,12908.8,Wholesale,2,Low Revenue
ORD08976,2024-10-21,West,Rahul,Furniture,Desk,45,1804.16,81187.2,Wholesale,10,High Revenue
ORD08977,2025-08-01,West,Karthik,Electronics,Laptop,22,1608.13,35378.86,Wholesale,8,Medium Revenue
ORD08978,2025-05-31,North,Karthik,Electronics,Phone,13,1289.54,16764.02,Retail,5,Low Revenue
ORD08979,2024-11-28,East,Meena,Furniture,Desk,38,371.3,14109.4,Retail,11,Low Revenue
ORD08980,2025-11-18,West,Meena,Grocery,Rice,45,638.37,28726.65,Wholesale,11,Low Revenue
ORD08981,2024-04-04,East,Meena,Furniture,Desk,17,1979.51,33651.67,Wholesale,4,Medium Revenue
ORD08982,2025-07-31,South,Rahul,Electronics,Monitor,7,964.73,6753.11,Wholesale,7,Low Revenue
ORD08983,2025-11-11,East,Sneha,Grocery,Rice,9,613.93,5525.37,Retail,11,Low Revenue
ORD08984,2024-12-01,South,Divya,Furniture,Table,26,753.81,19599.06,Retail,12,Low Revenue
ORD08985,2025-07-10,East,Amit,Electronics,Tablet,42,350.83,14734.86,Wholesale,7,Low Revenue
ORD08986,2025-07-16,East,Arjun,Grocery,Oil,48,1700.78,81637.44,Retail,7,High Revenue
ORD08987,2024-07-02,South,Meena,Clothing,Shoes,36,1059.9,38156.4,Retail,7,Medium Revenue
ORD08988,2024-08-07,West,Divya,Furniture,Table,44,1036.43,45602.92,Retail,8,Medium Revenue
ORD08989,2025-06-22,South,Priya,Grocery,Rice,15,1278.98,19184.7,Retail,6,Low Revenue
ORD08990,2024-04-24,North,Amit,Grocery,Rice,32,1777.8,56889.6,Wholesale,4,High Revenue
ORD08991,2024-05-28,North,Amit,Clothing,Shoes,21,506.99,10646.79,Retail,5,Low Revenue
ORD08992,2025-01-30,East,Rahul,Grocery,Sugar,14,1985.68,27799.52,Wholesale,1,Low Revenue
ORD08993,2025-08-25,West,Sneha,Electronics,Tablet,46,1253.51,57661.46,Wholesale,8,High Revenue
ORD08994,2025-08-16,North,Meena,Electronics,Phone,30,1854.31,55629.3,Retail,8,High Revenue
ORD08995,2024-03-06,West,Amit,Furniture,Cabinet,19,469.86,8927.34,Wholesale,3,Low Revenue
ORD08996,2025-07-21,North,Rahul,Clothing,Jeans,31,1681.54,52127.74,Retail,7,High Revenue
ORD08997,2025-08-11,East,Sneha,Furniture,Chair,36,725.42,26115.12,Wholesale,8,Low Revenue
ORD08998,2025-06-17,West,Sneha,Grocery,Milk,26,1167.29,30349.54,Retail,6,Medium Revenue
ORD08999,2024-11-23,West,Arjun,Grocery,Sugar,32,1084.26,34696.32,Retail,11,Medium Revenue
ORD09000,2024-06-30,East,Sneha,Clothing,Jacket,12,467.71,5612.52,Wholesale,6,Low Revenue
ORD09001,2025-08-11,North,Amit,Furniture,Cabinet,2,855.08,1710.16,Retail,8,Low Revenue
ORD09002,2024-06-09,East,Divya,Clothing,Shirt,38,905.7,34416.6,Wholesale,6,Medium Revenue
ORD09003,2025-08-03,West,Sneha,Grocery,Milk,39,513.99,20045.61,Wholesale,8,Low Revenue
ORD09004,2024-11-03,North,Divya,Electronics,Laptop,31,1317.38,40838.78,Wholesale,11,Medium Revenue
ORD09005,2024-03-21,South,Divya,Clothing,Shoes,10,819.53,8195.3,Retail,3,Low Revenue
ORD09006,2024-09-22,South,Arjun,Grocery,Milk,30,468.0,14040.0,Wholesale,9,Low Revenue
ORD09007,2024-04-11,North,Meena,Clothing,Shoes,4,1464.34,5857.36,Wholesale,4,Low Revenue
ORD09008,2024-01-13,South,Amit,Electronics,Phone,5,1931.53,9657.65,Wholesale,1,Low Revenue
ORD09009,2024-03-16,South,Sneha,Electronics,Tablet,49,1358.68,66575.32,Wholesale,3,High Revenue
ORD09010,2025-05-03,West,Sneha,Furniture,Table,5,1475.09,7375.45,Retail,5,Low Revenue
ORD09011,2024-11-25,West,Divya,Electronics,Tablet,44,1251.8,55079.2,Retail,11,High Revenue
ORD09012,2025-04-17,East,Amit,Electronics,Tablet,9,1264.62,11381.58,Wholesale,4,Low Revenue
ORD09013,2024-01-09,East,Sneha,Grocery,Oil,8,1195.72,9565.76,Retail,1,Low Revenue
ORD09014,2024-01-10,West,Karthik,Grocery,Sugar,12,758.41,9100.92,Wholesale,1,Low Revenue
ORD09015,2024-05-12,South,Divya,Furniture,Desk,41,1498.79,61450.39,Wholesale,5,High Revenue
ORD09016,2024-02-10,East,Priya,Clothing,Shirt,18,1047.16,18848.88,Wholesale,2,Low Revenue
ORD09017,2025-02-22,West,Karthik,Furniture,Cabinet,38,301.98,11475.24,Retail,2,Low Revenue
ORD09018,2025-05-22,North,Amit,Electronics,Monitor,46,1113.92,51240.32,Wholesale,5,High Revenue
ORD09019,2024-02-06,West,Arjun,Electronics,Tablet,27,195.36,5274.72,Wholesale,2,Low Revenue
ORD09020,2025-09-05,East,Priya,Furniture,Desk,19,200.55,3810.45,Retail,9,Low Revenue
ORD09021,2025-06-25,North,Amit,Grocery,Milk,40,186.05,7442.0,Retail,6,Low Revenue
ORD09022,2024-10-14,West,Sneha,Electronics,Phone,6,78.11,468.66,Wholesale,10,Low Revenue
ORD09023,2025-07-17,West,Amit,Clothing,Shoes,16,1429.51,22872.16,Retail,7,Low Revenue
ORD09024,2025-07-14,East,Amit,Furniture,Chair,34,670.36,22792.24,Wholesale,7,Low Revenue
ORD09025,2024-08-18,West,Arjun,Grocery,Rice,14,106.79,1495.06,Retail,8,Low Revenue
ORD09026,2025-05-11,South,Sneha,Grocery,Rice,40,1230.99,49239.6,Wholesale,5,Medium Revenue
ORD09027,2024-04-20,East,Meena,Electronics,Phone,36,1026.85,36966.6,Retail,4,Medium Revenue
ORD09028,2024-12-08,North,Divya,Grocery,Sugar,22,596.35,13119.7,Retail,12,Low Revenue
ORD09029,2025-11-21,North,Meena,Furniture,Desk,40,166.2,6648.0,Retail,11,Low Revenue
ORD09030,2024-01-15,West,Priya,Electronics,Phone,46,831.64,38255.44,Retail,1,Medium Revenue
ORD09031,2025-08-02,West,Karthik,Electronics,Monitor,11,1126.13,12387.43,Retail,8,Low Revenue
ORD09032,2025-03-12,North,Rahul,Clothing,Shirt,36,1891.71,68101.56,Retail,3,High Revenue
ORD09033,2024-02-26,South,Divya,Furniture,Desk,5,1401.8,7009.0,Retail,2,Low Revenue
ORD09034,2025-09-23,East,Rahul,Furniture,Desk,17,1832.8,31157.6,Retail,9,Medium Revenue
ORD09035,2024-04-14,East,Meena,Furniture,Chair,12,971.13,11653.56,Wholesale,4,Low Revenue
ORD09036,2024-10-17,South,Karthik,Furniture,Desk,48,1194.82,57351.36,Retail,10,High Revenue
ORD09037,2024-12-29,South,Amit,Grocery,Sugar,25,1098.8,27470.0,Wholesale,12,Low Revenue
ORD09038,2025-03-15,South,Karthik,Grocery,Milk,31,650.13,20154.03,Retail,3,Low Revenue
ORD09039,2024-12-19,West,Meena,Electronics,Monitor,49,1287.57,63090.93,Wholesale,12,High Revenue
ORD09040,2025-06-22,East,Karthik,Clothing,Shirt,19,40.09,761.71,Retail,6,Low Revenue
ORD09041,2024-02-01,North,Arjun,Clothing,Jeans,37,1784.91,66041.67,Retail,2,High Revenue
ORD09042,2024-03-16,South,Divya,Electronics,Laptop,9,746.88,6721.92,Retail,3,Low Revenue
ORD09043,2024-06-24,North,Priya,Clothing,Jeans,29,232.87,6753.23,Wholesale,6,Low Revenue
ORD09044,2024-11-18,North,Karthik,Clothing,Jacket,44,1082.32,47622.08,Wholesale,11,Medium Revenue
ORD09045,2024-04-03,East,Amit,Electronics,Phone,42,1519.75,63829.5,Wholesale,4,High Revenue
ORD09046,2024-12-18,North,Divya,Furniture,Cabinet,2,225.26,450.52,Wholesale,12,Low Revenue
ORD09047,2024-06-08,West,Rahul,Grocery,Milk,16,1053.34,16853.44,Wholesale,6,Low Revenue
ORD09048,2025-09-05,North,Sneha,Clothing,Shoes,14,1925.18,26952.52,Wholesale,9,Low Revenue
ORD09049,2025-03-04,West,Divya,Furniture,Cabinet,4,392.5,1570.0,Wholesale,3,Low Revenue
ORD09050,2024-04-04,North,Karthik,Grocery,Oil,12,157.34,1888.08,Wholesale,4,Low Revenue
ORD09051,2025-04-14,West,Karthik,Grocery,Oil,8,960.23,7681.84,Retail,4,Low Revenue
ORD09052,2024-01-16,North,Divya,Grocery,Oil,19,1926.37,36601.03,Wholesale,1,Medium Revenue
ORD09053,2025-12-14,East,Priya,Clothing,Jacket,20,1881.18,37623.6,Retail,12,Medium Revenue
ORD09054,2024-01-01,North,Divya,Grocery,Sugar,38,1428.38,54278.44,Retail,1,High Revenue
ORD09055,2025-01-16,East,Rahul,Clothing,Shoes,24,490.71,11777.04,Wholesale,1,Low Revenue
ORD09056,2024-08-26,North,Rahul,Clothing,Jeans,24,1247.52,29940.48,Retail,8,Low Revenue
ORD09057,2024-04-26,North,Rahul,Furniture,Cabinet,23,1244.21,28616.83,Wholesale,4,Low Revenue
ORD09058,2025-06-19,West,Divya,Clothing,Shirt,5,1585.04,7925.2,Wholesale,6,Low Revenue
ORD09059,2025-03-25,South,Amit,Furniture,Cabinet,13,417.39,5426.07,Wholesale,3,Low Revenue
ORD09060,2025-06-29,West,Amit,Electronics,Laptop,24,1702.42,40858.08,Wholesale,6,Medium Revenue
ORD09061,2024-12-05,West,Priya,Grocery,Oil,15,1433.73,21505.95,Retail,12,Low Revenue
ORD09062,2025-11-29,East,Divya,Electronics,Monitor,9,1308.71,11778.39,Wholesale,11,Low Revenue
ORD09063,2025-01-31,South,Karthik,Electronics,Tablet,32,1767.81,56569.92,Wholesale,1,High Revenue
ORD09064,2025-09-15,North,Meena,Grocery,Rice,48,1242.17,59624.16,Wholesale,9,High Revenue
ORD09065,2025-09-16,South,Meena,Clothing,Shoes,26,888.46,23099.96,Retail,9,Low Revenue
ORD09066,2024-02-14,West,Sneha,Grocery,Oil,46,325.89,14990.94,Wholesale,2,Low Revenue
ORD09067,2024-10-13,West,Rahul,Furniture,Table,8,823.56,6588.48,Retail,10,Low Revenue
ORD09068,2025-03-11,East,Arjun,Electronics,Tablet,2,1673.87,3347.74,Retail,3,Low Revenue
ORD09069,2024-11-28,West,Rahul,Electronics,Laptop,16,1909.77,30556.32,Wholesale,11,Medium Revenue
ORD09070,2024-10-14,North,Amit,Furniture,Cabinet,42,835.52,35091.84,Retail,10,Medium Revenue
ORD09071,2025-02-05,South,Arjun,Clothing,Shoes,8,194.78,1558.24,Wholesale,2,Low Revenue
ORD09072,2025-12-13,North,Divya,Grocery,Sugar,3,1942.83,5828.49,Wholesale,12,Low Revenue
ORD09073,2024-08-18,West,Sneha,Furniture,Chair,34,1618.46,55027.64,Retail,8,High Revenue
ORD09074,2025-03-20,East,Meena,Furniture,Table,8,1185.45,9483.6,Wholesale,3,Low Revenue
ORD09075,2025-01-31,North,Sneha,Grocery,Rice,22,979.4,21546.8,Wholesale,1,Low Revenue
ORD09076,2024-01-30,East,Rahul,Clothing,Shirt,5,1361.44,6807.2,Retail,1,Low Revenue
ORD09077,2024-05-05,West,Meena,Clothing,Shoes,10,961.16,9611.6,Wholesale,5,Low Revenue
ORD09078,2024-01-01,East,Sneha,Grocery,Rice,34,1851.76,62959.84,Retail,1,High Revenue
ORD09079,2024-06-29,South,Meena,Grocery,Oil,34,916.7,31167.8,Retail,6,Medium Revenue
ORD09080,2025-06-04,South,Priya,Furniture,Table,45,1449.63,65233.35,Retail,6,High Revenue
ORD09081,2025-03-09,North,Priya,Clothing,Jeans,46,153.54,7062.84,Wholesale,3,Low Revenue
ORD09082,2024-01-08,West,Rahul,Furniture,Cabinet,12,744.08,8928.96,Wholesale,1,Low Revenue
ORD09083,2025-06-24,East,Meena,Furniture,Table,30,351.44,10543.2,Wholesale,6,Low Revenue
ORD09084,2024-06-30,East,Karthik,Clothing,Shoes,49,1440.61,70589.89,Wholesale,6,High Revenue
ORD09085,2024-09-10,East,Arjun,Grocery,Sugar,47,494.88,23259.36,Wholesale,9,Low Revenue
ORD09086,2025-04-28,West,Rahul,Grocery,Milk,8,148.86,1190.88,Wholesale,4,Low Revenue
ORD09087,2024-12-24,South,Arjun,Electronics,Monitor,5,1078.87,5394.35,Retail,12,Low Revenue
ORD09088,2024-06-05,West,Divya,Clothing,Jeans,23,808.22,18589.06,Retail,6,Low Revenue
ORD09089,2025-05-28,North,Rahul,Grocery,Oil,50,1031.76,51588.0,Wholesale,5,High Revenue
ORD09090,2025-10-02,North,Amit,Electronics,Monitor,41,1127.83,46241.03,Retail,10,Medium Revenue
ORD09091,2025-11-21,East,Karthik,Electronics,Laptop,22,1253.25,27571.5,Retail,11,Low Revenue
ORD09092,2025-02-03,North,Meena,Clothing,Jacket,43,1247.28,53633.04,Wholesale,2,High Revenue
ORD09093,2024-07-08,North,Meena,Electronics,Phone,22,1212.18,26667.96,Retail,7,Low Revenue
ORD09094,2025-11-11,East,Priya,Furniture,Table,19,535.84,10180.96,Wholesale,11,Low Revenue
ORD09095,2024-01-11,South,Sneha,Furniture,Table,18,848.34,15270.12,Wholesale,1,Low Revenue
ORD09096,2025-01-12,South,Rahul,Furniture,Cabinet,44,585.17,25747.48,Wholesale,1,Low Revenue
ORD09097,2025-05-24,North,Priya,Furniture,Table,27,792.34,21393.18,Wholesale,5,Low Revenue
ORD09098,2024-05-15,East,Divya,Clothing,Jacket,34,1028.7,34975.8,Wholesale,5,Medium Revenue
ORD09099,2025-06-04,East,Meena,Furniture,Desk,8,814.55,6516.4,Wholesale,6,Low Revenue
ORD09100,2024-02-20,South,Karthik,Electronics,Phone,9,729.58,6566.22,Wholesale,2,Low Revenue
ORD09101,2025-01-25,West,Priya,Electronics,Monitor,43,669.54,28790.22,Wholesale,1,Low Revenue
ORD09102,2025-10-30,North,Meena,Grocery,Sugar,17,92.97,1580.49,Retail,10,Low Revenue
ORD09103,2024-03-19,East,Divya,Electronics,Phone,14,1298.98,18185.72,Wholesale,3,Low Revenue
ORD09104,2024-01-04,South,Rahul,Clothing,Shirt,6,296.78,1780.68,Retail,1,Low Revenue
ORD09105,2024-02-02,South,Meena,Electronics,Phone,47,1675.48,78747.56,Retail,2,High Revenue
ORD09106,2025-08-21,South,Divya,Furniture,Chair,7,912.71,6388.97,Wholesale,8,Low Revenue
ORD09107,2024-07-26,North,Rahul,Electronics,Tablet,20,818.0,16360.0,Wholesale,7,Low Revenue
ORD09108,2025-02-03,East,Amit,Clothing,Shirt,37,1104.42,40863.54,Wholesale,2,Medium Revenue
ORD09109,2024-03-29,South,Arjun,Clothing,Jeans,3,589.09,1767.27,Retail,3,Low Revenue
ORD09110,2025-12-17,East,Sneha,Grocery,Oil,24,1310.75,31458.0,Retail,12,Medium Revenue
ORD09111,2025-08-19,East,Rahul,Furniture,Chair,32,564.53,18064.96,Retail,8,Low Revenue
ORD09112,2024-03-11,North,Karthik,Clothing,Jacket,1,178.72,178.72,Wholesale,3,Low Revenue
ORD09113,2024-10-26,East,Rahul,Electronics,Phone,42,1688.73,70926.66,Wholesale,10,High Revenue
ORD09114,2024-11-04,South,Rahul,Grocery,Sugar,47,102.79,4831.13,Retail,11,Low Revenue
ORD09115,2024-11-07,East,Divya,Electronics,Tablet,8,1252.16,10017.28,Retail,11,Low Revenue
ORD09116,2025-08-23,West,Divya,Grocery,Rice,41,1764.08,72327.28,Wholesale,8,High Revenue
ORD09117,2024-04-22,South,Amit,Clothing,Jacket,22,313.55,6898.1,Wholesale,4,Low Revenue
ORD09118,2024-11-20,South,Meena,Clothing,Shoes,38,700.75,26628.5,Retail,11,Low Revenue
ORD09119,2024-06-14,North,Divya,Electronics,Tablet,6,1241.24,7447.44,Wholesale,6,Low Revenue
ORD09120,2024-03-18,South,Sneha,Grocery,Milk,24,1863.88,44733.12,Wholesale,3,Medium Revenue
ORD09121,2024-07-02,South,Meena,Grocery,Sugar,35,1482.62,51891.7,Retail,7,High Revenue
ORD09122,2025-12-01,East,Priya,Clothing,Jeans,4,42.39,169.56,Wholesale,12,Low Revenue
ORD09123,2025-01-08,West,Karthik,Clothing,Jacket,9,1092.96,9836.64,Retail,1,Low Revenue
ORD09124,2024-02-06,East,Priya,Furniture,Cabinet,28,1936.33,54217.24,Wholesale,2,High Revenue
ORD09125,2025-05-26,West,Meena,Electronics,Tablet,35,258.83,9059.05,Retail,5,Low Revenue
ORD09126,2024-01-28,South,Arjun,Furniture,Cabinet,18,1290.44,23227.92,Wholesale,1,Low Revenue
ORD09127,2024-07-03,East,Arjun,Furniture,Desk,45,849.4,38223.0,Wholesale,7,Medium Revenue
ORD09128,2024-12-01,North,Karthik,Grocery,Rice,22,837.36,18421.92,Wholesale,12,Low Revenue
ORD09129,2024-03-26,North,Arjun,Grocery,Oil,31,1434.72,44476.32,Retail,3,Medium Revenue
ORD09130,2024-09-01,East,Amit,Furniture,Chair,17,1404.72,23880.24,Wholesale,9,Low Revenue
ORD09131,2025-03-06,North,Amit,Electronics,Monitor,3,103.66,310.98,Retail,3,Low Revenue
ORD09132,2025-11-06,West,Sneha,Furniture,Table,20,848.19,16963.8,Retail,11,Low Revenue
ORD09133,2025-11-07,East,Rahul,Furniture,Table,32,628.38,20108.16,Retail,11,Low Revenue
ORD09134,2025-06-22,North,Divya,Grocery,Rice,15,1648.18,24722.7,Wholesale,6,Low Revenue
ORD09135,2024-12-21,West,Divya,Electronics,Monitor,25,880.09,22002.25,Retail,12,Low Revenue
ORD09136,2025-01-19,South,Priya,Furniture,Chair,49,1597.07,78256.43,Wholesale,1,High Revenue
ORD09137,2025-12-22,East,Priya,Grocery,Milk,2,1961.45,3922.9,Wholesale,12,Low Revenue
ORD09138,2024-09-11,East,Sneha,Clothing,Jeans,30,609.1,18273.0,Retail,9,Low Revenue
ORD09139,2024-12-14,East,Arjun,Furniture,Chair,36,549.24,19772.64,Wholesale,12,Low Revenue
ORD09140,2025-08-16,East,Divya,Furniture,Chair,32,979.33,31338.56,Wholesale,8,Medium Revenue
ORD09141,2024-01-27,North,Rahul,Furniture,Cabinet,47,1422.31,66848.57,Wholesale,1,High Revenue
ORD09142,2024-01-14,West,Karthik,Electronics,Laptop,43,543.01,23349.43,Retail,1,Low Revenue
ORD09143,2024-11-22,East,Amit,Electronics,Laptop,48,1420.18,68168.64,Wholesale,11,High Revenue
ORD09144,2024-04-16,South,Sneha,Clothing,Shirt,49,1172.04,57429.96,Wholesale,4,High Revenue
ORD09145,2024-12-25,North,Amit,Clothing,Shirt,12,270.02,3240.24,Retail,12,Low Revenue
ORD09146,2024-05-12,West,Priya,Clothing,Shoes,21,1134.32,23820.72,Wholesale,5,Low Revenue
ORD09147,2025-04-22,South,Sneha,Furniture,Table,48,668.23,32075.04,Wholesale,4,Medium Revenue
ORD09148,2025-03-17,East,Sneha,Furniture,Chair,40,1056.98,42279.2,Wholesale,3,Medium Revenue
ORD09149,2024-12-21,East,Arjun,Electronics,Monitor,47,416.32,19567.04,Retail,12,Low Revenue
ORD09150,2025-09-05,North,Karthik,Electronics,Phone,21,1847.9,38805.9,Wholesale,9,Medium Revenue
ORD09151,2025-06-29,South,Divya,Electronics,Laptop,9,319.6,2876.4,Wholesale,6,Low Revenue
ORD09152,2024-07-13,South,Amit,Electronics,Phone,11,1535.51,16890.61,Retail,7,Low Revenue
ORD09153,2024-02-23,West,Sneha,Grocery,Oil,4,770.29,3081.16,Retail,2,Low Revenue
ORD09154,2024-09-19,North,Rahul,Clothing,Shoes,5,412.74,2063.7,Wholesale,9,Low Revenue
ORD09155,2024-08-30,South,Divya,Furniture,Chair,3,1520.72,4562.16,Wholesale,8,Low Revenue
ORD09156,2024-10-24,West,Karthik,Furniture,Table,20,259.47,5189.4,Wholesale,10,Low Revenue
ORD09157,2024-11-13,West,Meena,Clothing,Shirt,45,217.59,9791.55,Wholesale,11,Low Revenue
ORD09158,2025-06-24,East,Sneha,Clothing,Shirt,45,1446.46,65090.7,Wholesale,6,High Revenue
ORD09159,2024-11-09,West,Arjun,Furniture,Table,14,1939.08,27147.12,Wholesale,11,Low Revenue
ORD09160,2025-03-26,South,Amit,Electronics,Monitor,18,1008.45,18152.1,Retail,3,Low Revenue
ORD09161,2024-04-20,North,Karthik,Clothing,Shoes,25,509.04,12726.0,Wholesale,4,Low Revenue
ORD09162,2024-02-13,South,Arjun,Clothing,Jeans,32,1354.33,43338.56,Wholesale,2,Medium Revenue
ORD09163,2024-03-02,East,Rahul,Clothing,Jeans,22,195.11,4292.42,Retail,3,Low Revenue
ORD09164,2024-11-29,South,Amit,Electronics,Phone,5,1817.26,9086.3,Wholesale,11,Low Revenue
ORD09165,2025-08-20,West,Karthik,Electronics,Phone,14,1735.28,24293.92,Wholesale,8,Low Revenue
ORD09166,2024-03-05,West,Rahul,Furniture,Chair,38,413.54,15714.52,Wholesale,3,Low Revenue
ORD09167,2025-10-15,West,Priya,Furniture,Chair,29,1833.1,53159.9,Retail,10,High Revenue
ORD09168,2025-04-13,West,Meena,Electronics,Phone,1,510.58,510.58,Wholesale,4,Low Revenue
ORD09169,2024-05-11,West,Arjun,Furniture,Table,24,778.9,18693.6,Retail,5,Low Revenue
ORD09170,2024-01-30,West,Sneha,Grocery,Sugar,13,652.8,8486.4,Retail,1,Low Revenue
ORD09171,2025-12-28,East,Divya,Electronics,Tablet,22,1436.21,31596.62,Retail,12,Medium Revenue
ORD09172,2025-12-23,East,Sneha,Grocery,Oil,12,618.82,7425.84,Wholesale,12,Low Revenue
ORD09173,2024-10-29,North,Arjun,Electronics,Monitor,43,458.85,19730.55,Wholesale,10,Low Revenue
ORD09174,2024-03-10,East,Meena,Electronics,Laptop,24,421.62,10118.88,Wholesale,3,Low Revenue
ORD09175,2024-05-11,North,Amit,Clothing,Shoes,11,79.64,876.04,Wholesale,5,Low Revenue
ORD09176,2024-02-10,North,Amit,Clothing,Jeans,14,1334.08,18677.12,Wholesale,2,Low Revenue
ORD09177,2024-09-11,South,Sneha,Electronics,Laptop,39,548.96,21409.44,Retail,9,Low Revenue
ORD09178,2024-07-15,West,Karthik,Electronics,Monitor,40,156.0,6240.0,Retail,7,Low Revenue
ORD09179,2025-04-24,South,Amit,Furniture,Desk,29,638.93,18528.97,Retail,4,Low Revenue
ORD09180,2025-11-25,East,Rahul,Clothing,Shirt,6,990.43,5942.58,Wholesale,11,Low Revenue
ORD09181,2024-03-20,South,Sneha,Furniture,Chair,30,1022.95,30688.5,Retail,3,Medium Revenue
ORD09182,2025-05-08,North,Priya,Furniture,Cabinet,5,1641.15,8205.75,Wholesale,5,Low Revenue
ORD09183,2024-01-22,East,Meena,Clothing,Jacket,49,1740.42,85280.58,Wholesale,1,High Revenue
ORD09184,2025-04-11,South,Meena,Furniture,Table,1,1949.53,1949.53,Retail,4,Low Revenue
ORD09185,2024-03-18,South,Amit,Clothing,Shirt,26,1447.63,37638.38,Wholesale,3,Medium Revenue
ORD09186,2024-09-01,South,Meena,Grocery,Oil,32,1858.96,59486.72,Retail,9,High Revenue
ORD09187,2025-07-07,East,Rahul,Electronics,Laptop,21,762.1,16004.1,Wholesale,7,Low Revenue
ORD09188,2024-10-11,South,Sneha,Furniture,Desk,8,911.7,7293.6,Wholesale,10,Low Revenue
ORD09189,2025-03-29,East,Sneha,Grocery,Milk,3,743.26,2229.78,Retail,3,Low Revenue
ORD09190,2025-02-10,West,Amit,Grocery,Sugar,49,1940.22,95070.78,Retail,2,High Revenue
ORD09191,2025-06-19,South,Karthik,Furniture,Chair,18,1843.81,33188.58,Wholesale,6,Medium Revenue
ORD09192,2025-10-25,North,Sneha,Electronics,Monitor,16,1066.56,17064.96,Wholesale,10,Low Revenue
ORD09193,2024-07-08,East,Arjun,Grocery,Sugar,14,1890.29,26464.06,Wholesale,7,Low Revenue
ORD09194,2025-04-28,East,Divya,Grocery,Sugar,14,1105.48,15476.72,Wholesale,4,Low Revenue
ORD09195,2024-07-22,West,Amit,Grocery,Milk,4,336.39,1345.56,Wholesale,7,Low Revenue
ORD09196,2024-08-26,North,Meena,Grocery,Oil,25,75.94,1898.5,Retail,8,Low Revenue
